,img_path,label
223,../input/data/train/images/001132-1_male_Asian_25/mask4.jpg,0
224,../input/data/train/images/001132-1_male_Asian_25/mask5.jpg,0
225,../input/data/train/images/001135_male_Asian_23/mask1.jpg,0
226,../input/data/train/images/001135_male_Asian_23/mask2.jpg,0
227,../input/data/train/images/001135_male_Asian_23/mask3.jpg,0
228,../input/data/train/images/001135_male_Asian_23/mask4.jpg,0
229,../input/data/train/images/001135_male_Asian_23/mask5.jpg,0
230,../input/data/train/images/001136_male_Asian_26/mask1.jpg,0
231,../input/data/train/images/001136_male_Asian_26/mask2.jpg,0
232,../input/data/train/images/001136_male_Asian_26/mask3.jpg,0
233,../input/data/train/images/001136_male_Asian_26/mask4.jpg,0
234,../input/data/train/images/001136_male_Asian_26/mask5.jpg,0
235,../input/data/train/images/001137_male_Asian_24/mask1.jpg,0
236,../input/data/train/images/001137_male_Asian_24/mask2.jpg,0
237,../input/data/train/images/001137_male_Asian_24/mask3.jpg,0
238,../input/data/train/images/001137_male_Asian_24/mask4.jpg,0
239,../input/data/train/images/001137_male_Asian_24/mask5.jpg,0
240,../input/data/train/images/001141_male_Asian_23/mask1.jpg,0
241,../input/data/train/images/001141_male_Asian_23/mask2.jpg,0
242,../input/data/train/images/001141_male_Asian_23/mask3.jpg,0
243,../input/data/train/images/001141_male_Asian_23/mask4.jpg,0
244,../input/data/train/images/001141_male_Asian_23/mask5.jpg,0
245,../input/data/train/images/001144_male_Asian_28/mask1.jpg,0
246,../input/data/train/images/001144_male_Asian_28/mask2.jpg,0
247,../input/data/train/images/001144_male_Asian_28/mask3.jpg,0
248,../input/data/train/images/001144_male_Asian_28/mask4.jpg,0
249,../input/data/train/images/001144_male_Asian_28/mask5.jpg,0
250,../input/data/train/images/001145_male_Asian_20/mask1.jpg,0
251,../input/data/train/images/001145_male_Asian_20/mask2.jpg,0
252,../input/data/train/images/001145_male_Asian_20/mask3.jpg,0
253,../input/data/train/images/001145_male_Asian_20/mask4.jpg,0
254,../input/data/train/images/001145_male_Asian_20/mask5.jpg,0
255,../input/data/train/images/001150_male_Asian_23/mask1.jpg,0
256,../input/data/train/images/001150_male_Asian_23/mask2.jpg,0
257,../input/data/train/images/001150_male_Asian_23/mask3.jpg,0
258,../input/data/train/images/001150_male_Asian_23/mask4.jpg,0
259,../input/data/train/images/001150_male_Asian_23/mask5.jpg,0
260,../input/data/train/images/001151_male_Asian_23/mask1.jpg,0
261,../input/data/train/images/001151_male_Asian_23/mask2.jpg,0
262,../input/data/train/images/001151_male_Asian_23/mask3.jpg,0
263,../input/data/train/images/001151_male_Asian_23/mask4.jpg,0
264,../input/data/train/images/001151_male_Asian_23/mask5.jpg,0
265,../input/data/train/images/001155_male_Asian_28/mask1.jpg,0
266,../input/data/train/images/001155_male_Asian_28/mask2.jpg,0
267,../input/data/train/images/001155_male_Asian_28/mask3.jpg,0
268,../input/data/train/images/001155_male_Asian_28/mask4.jpg,0
269,../input/data/train/images/001155_male_Asian_28/mask5.jpg,0
270,../input/data/train/images/001159_male_Asian_24/mask1.jpg,0
271,../input/data/train/images/001159_male_Asian_24/mask2.jpg,0
272,../input/data/train/images/001159_male_Asian_24/mask3.jpg,0
273,../input/data/train/images/001159_male_Asian_24/mask4.jpg,0
274,../input/data/train/images/001159_male_Asian_24/mask5.jpg,0
275,../input/data/train/images/001162_male_Asian_23/mask1.jpg,0
276,../input/data/train/images/001162_male_Asian_23/mask2.jpg,0
277,../input/data/train/images/001162_male_Asian_23/mask3.jpg,0
278,../input/data/train/images/001162_male_Asian_23/mask4.jpg,0
279,../input/data/train/images/001162_male_Asian_23/mask5.jpg,0
280,../input/data/train/images/001163_male_Asian_23/mask1.jpg,0
281,../input/data/train/images/001163_male_Asian_23/mask2.jpg,0
282,../input/data/train/images/001163_male_Asian_23/mask3.jpg,0
283,../input/data/train/images/001163_male_Asian_23/mask4.jpg,0
284,../input/data/train/images/001163_male_Asian_23/mask5.jpg,0
285,../input/data/train/images/001167_male_Asian_23/mask1.jpg,0
286,../input/data/train/images/001167_male_Asian_23/mask2.jpg,0
287,../input/data/train/images/001167_male_Asian_23/mask3.jpg,0
288,../input/data/train/images/001167_male_Asian_23/mask4.jpg,0
289,../input/data/train/images/001167_male_Asian_23/mask5.jpg,0
290,../input/data/train/images/001168_male_Asian_28/mask1.jpg,0
291,../input/data/train/images/001168_male_Asian_28/mask2.jpg,0
292,../input/data/train/images/001168_male_Asian_28/mask3.jpg,0
293,../input/data/train/images/001168_male_Asian_28/mask4.jpg,0
294,../input/data/train/images/001168_male_Asian_28/mask5.jpg,0
295,../input/data/train/images/001171_male_Asian_20/mask1.jpg,0
296,../input/data/train/images/001171_male_Asian_20/mask2.jpg,0
297,../input/data/train/images/001171_male_Asian_20/mask3.jpg,0
298,../input/data/train/images/001171_male_Asian_20/mask4.jpg,0
299,../input/data/train/images/001171_male_Asian_20/mask5.jpg,0
300,../input/data/train/images/001174_male_Asian_25/mask1.jpg,0
301,../input/data/train/images/001174_male_Asian_25/mask2.jpg,0
302,../input/data/train/images/001174_male_Asian_25/mask3.jpg,0
303,../input/data/train/images/001174_male_Asian_25/mask4.jpg,0
304,../input/data/train/images/001174_male_Asian_25/mask5.jpg,0
305,../input/data/train/images/001176_male_Asian_18/mask1.jpg,0
306,../input/data/train/images/001176_male_Asian_18/mask2.jpg,0
307,../input/data/train/images/001176_male_Asian_18/mask3.jpg,0
308,../input/data/train/images/001176_male_Asian_18/mask4.jpg,0
309,../input/data/train/images/001176_male_Asian_18/mask5.jpg,0
310,../input/data/train/images/001181_male_Asian_22/mask1.jpg,0
311,../input/data/train/images/001181_male_Asian_22/mask2.jpg,0
312,../input/data/train/images/001181_male_Asian_22/mask3.jpg,0
313,../input/data/train/images/001181_male_Asian_22/mask4.jpg,0
314,../input/data/train/images/001181_male_Asian_22/mask5.jpg,0
315,../input/data/train/images/001182-1_male_Asian_19/mask1.jpg,0
316,../input/data/train/images/001182-1_male_Asian_19/mask2.jpg,0
317,../input/data/train/images/001182-1_male_Asian_19/mask3.jpg,0
318,../input/data/train/images/001182-1_male_Asian_19/mask4.jpg,0
319,../input/data/train/images/001182-1_male_Asian_19/mask5.jpg,0
320,../input/data/train/images/001183-1_male_Asian_25/mask1.jpg,0
321,../input/data/train/images/001183-1_male_Asian_25/mask2.jpg,0
322,../input/data/train/images/001183-1_male_Asian_25/mask3.jpg,0
323,../input/data/train/images/001183-1_male_Asian_25/mask4.jpg,0
324,../input/data/train/images/001183-1_male_Asian_25/mask5.jpg,0
325,../input/data/train/images/001186-1_male_Asian_24/mask1.jpg,0
326,../input/data/train/images/001186-1_male_Asian_24/mask2.jpg,0
327,../input/data/train/images/001186-1_male_Asian_24/mask3.jpg,0
328,../input/data/train/images/001186-1_male_Asian_24/mask4.jpg,0
329,../input/data/train/images/001186-1_male_Asian_24/mask5.jpg,0
330,../input/data/train/images/001187-1_male_Asian_25/mask1.jpg,0
331,../input/data/train/images/001187-1_male_Asian_25/mask2.jpg,0
332,../input/data/train/images/001187-1_male_Asian_25/mask3.jpg,0
333,../input/data/train/images/001187-1_male_Asian_25/mask4.jpg,0
334,../input/data/train/images/001187-1_male_Asian_25/mask5.jpg,0
335,../input/data/train/images/001190_male_Asian_24/mask1.jpg,0
336,../input/data/train/images/001190_male_Asian_24/mask2.jpg,0
337,../input/data/train/images/001190_male_Asian_24/mask3.jpg,0
338,../input/data/train/images/001190_male_Asian_24/mask4.jpg,0
339,../input/data/train/images/001190_male_Asian_24/mask5.jpg,0
340,../input/data/train/images/001191_male_Asian_25/mask1.jpg,0
341,../input/data/train/images/001191_male_Asian_25/mask2.jpg,0
342,../input/data/train/images/001191_male_Asian_25/mask3.jpg,0
343,../input/data/train/images/001191_male_Asian_25/mask4.jpg,0
344,../input/data/train/images/001191_male_Asian_25/mask5.jpg,0
345,../input/data/train/images/001192_male_Asian_23/mask1.jpg,0
346,../input/data/train/images/001192_male_Asian_23/mask2.jpg,0
347,../input/data/train/images/001192_male_Asian_23/mask3.jpg,0
348,../input/data/train/images/001192_male_Asian_23/mask4.jpg,0
349,../input/data/train/images/001192_male_Asian_23/mask5.jpg,0
350,../input/data/train/images/001193_male_Asian_21/mask1.jpg,0
351,../input/data/train/images/001193_male_Asian_21/mask2.jpg,0
352,../input/data/train/images/001193_male_Asian_21/mask3.jpg,0
353,../input/data/train/images/001193_male_Asian_21/mask4.jpg,0
354,../input/data/train/images/001193_male_Asian_21/mask5.jpg,0
355,../input/data/train/images/001194_male_Asian_25/mask1.jpg,0
356,../input/data/train/images/001194_male_Asian_25/mask2.jpg,0
357,../input/data/train/images/001194_male_Asian_25/mask3.jpg,0
358,../input/data/train/images/001194_male_Asian_25/mask4.jpg,0
359,../input/data/train/images/001194_male_Asian_25/mask5.jpg,0
360,../input/data/train/images/001197_male_Asian_25/mask1.jpg,0
361,../input/data/train/images/001197_male_Asian_25/mask2.jpg,0
362,../input/data/train/images/001197_male_Asian_25/mask3.jpg,0
363,../input/data/train/images/001197_male_Asian_25/mask4.jpg,0
364,../input/data/train/images/001197_male_Asian_25/mask5.jpg,0
365,../input/data/train/images/001198_male_Asian_26/mask1.jpg,0
366,../input/data/train/images/001198_male_Asian_26/mask2.jpg,0
367,../input/data/train/images/001198_male_Asian_26/mask3.jpg,0
368,../input/data/train/images/001198_male_Asian_26/mask4.jpg,0
369,../input/data/train/images/001198_male_Asian_26/mask5.jpg,0
370,../input/data/train/images/001200_male_Asian_24/mask1.jpg,0
371,../input/data/train/images/001200_male_Asian_24/mask2.jpg,0
372,../input/data/train/images/001200_male_Asian_24/mask3.jpg,0
373,../input/data/train/images/001200_male_Asian_24/mask4.jpg,0
374,../input/data/train/images/001200_male_Asian_24/mask5.jpg,0
375,../input/data/train/images/001201_male_Asian_26/mask1.jpg,0
376,../input/data/train/images/001201_male_Asian_26/mask2.jpg,0
377,../input/data/train/images/001201_male_Asian_26/mask3.jpg,0
378,../input/data/train/images/001201_male_Asian_26/mask4.jpg,0
379,../input/data/train/images/001201_male_Asian_26/mask5.jpg,0
380,../input/data/train/images/001210_male_Asian_25/mask1.jpg,0
381,../input/data/train/images/001210_male_Asian_25/mask2.jpg,0
382,../input/data/train/images/001210_male_Asian_25/mask3.jpg,0
383,../input/data/train/images/001210_male_Asian_25/mask4.jpg,0
384,../input/data/train/images/001210_male_Asian_25/mask5.jpg,0
385,../input/data/train/images/001214_male_Asian_25/mask1.jpg,0
386,../input/data/train/images/001214_male_Asian_25/mask2.jpg,0
387,../input/data/train/images/001214_male_Asian_25/mask3.jpg,0
388,../input/data/train/images/001214_male_Asian_25/mask4.jpg,0
389,../input/data/train/images/001214_male_Asian_25/mask5.jpg,0
390,../input/data/train/images/001215_male_Asian_19/mask1.jpg,0
391,../input/data/train/images/001215_male_Asian_19/mask2.jpg,0
392,../input/data/train/images/001215_male_Asian_19/mask3.jpg,0
393,../input/data/train/images/001215_male_Asian_19/mask4.jpg,0
394,../input/data/train/images/001215_male_Asian_19/mask5.jpg,0
395,../input/data/train/images/001221_male_Asian_19/mask1.jpg,0
396,../input/data/train/images/001221_male_Asian_19/mask2.jpg,0
397,../input/data/train/images/001221_male_Asian_19/mask3.jpg,0
398,../input/data/train/images/001221_male_Asian_19/mask4.jpg,0
399,../input/data/train/images/001221_male_Asian_19/mask5.jpg,0
400,../input/data/train/images/001225_male_Asian_23/mask1.jpg,0
401,../input/data/train/images/001225_male_Asian_23/mask2.jpg,0
402,../input/data/train/images/001225_male_Asian_23/mask3.jpg,0
403,../input/data/train/images/001225_male_Asian_23/mask4.jpg,0
404,../input/data/train/images/001225_male_Asian_23/mask5.jpg,0
405,../input/data/train/images/001226_male_Asian_23/mask1.jpg,0
406,../input/data/train/images/001226_male_Asian_23/mask2.jpg,0
407,../input/data/train/images/001226_male_Asian_23/mask3.jpg,0
408,../input/data/train/images/001226_male_Asian_23/mask4.jpg,0
409,../input/data/train/images/001226_male_Asian_23/mask5.jpg,0
410,../input/data/train/images/001227_male_Asian_24/mask1.jpg,0
411,../input/data/train/images/001227_male_Asian_24/mask2.jpg,0
412,../input/data/train/images/001227_male_Asian_24/mask3.jpg,0
413,../input/data/train/images/001227_male_Asian_24/mask4.jpg,0
414,../input/data/train/images/001227_male_Asian_24/mask5.jpg,0
415,../input/data/train/images/001228_male_Asian_22/mask1.jpg,0
416,../input/data/train/images/001228_male_Asian_22/mask2.jpg,0
417,../input/data/train/images/001228_male_Asian_22/mask3.jpg,0
418,../input/data/train/images/001228_male_Asian_22/mask4.jpg,0
419,../input/data/train/images/001228_male_Asian_22/mask5.jpg,0
420,../input/data/train/images/001230_male_Asian_24/mask1.jpg,0
421,../input/data/train/images/001230_male_Asian_24/mask2.jpg,0
422,../input/data/train/images/001230_male_Asian_24/mask3.jpg,0
423,../input/data/train/images/001230_male_Asian_24/mask4.jpg,0
424,../input/data/train/images/001230_male_Asian_24/mask5.jpg,0
425,../input/data/train/images/001231_male_Asian_26/mask1.jpg,0
426,../input/data/train/images/001231_male_Asian_26/mask2.jpg,0
427,../input/data/train/images/001231_male_Asian_26/mask3.jpg,0
428,../input/data/train/images/001231_male_Asian_26/mask4.jpg,0
429,../input/data/train/images/001231_male_Asian_26/mask5.jpg,0
430,../input/data/train/images/001233_male_Asian_25/mask1.jpg,0
431,../input/data/train/images/001233_male_Asian_25/mask2.jpg,0
432,../input/data/train/images/001233_male_Asian_25/mask3.jpg,0
